N,P,K,temperature,humidity,ph,rainfall,label,NPK_total,N_P_ratio,N_K_ratio,P_K_ratio,moisture_index,ph_level,rainfall_level,season,fertilizer,label_encoded
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,81,0.48780486615110086,0.9999999500000024,2.049999897500005,2619.575352300164,neutral,moderate,Spring/Autumn,DAP + Urea,14
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,110,0.7399999852000003,1.6086955822306268,2.1739129489603064,2623.868868314479,neutral,moderate,Spring/Autumn,DAP + Urea,14
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,90,0.9714285436734702,1.619047541950117,1.666666587301591,2351.75072937988,neutral,moderate,Spring/Autumn,DAP + Urea,14
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,66,0.37837836815193604,0.9333332711111153,2.466666502222233,2348.1631836065903,neutral,low,Spring/Autumn,DAP + Urea,14
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,84,0.5897435746219597,1.0454544979338865,1.772727192148764,2398.4333357736036,neutral,low,Spring/Autumn,DAP + Urea,14
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean,71,0.11111110864197538,0.23809522675737013,2.1428570408163314,2496.217003746957,slightly_acidic,low,Spring/Autumn,DAP + Urea,14
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,79,0.5945945785244708,1.0999999450000026,1.8499999075000044,2389.603386433281,neutral,low,Spring/Autumn,DAP + Urea,14
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean,108,0.7843137101114959,2.352941038062292,2.999999823529422,2468.3293286276753,neutral,moderate,Spring/Autumn,DAP + Urea,14
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,103,0.4821428485331634,1.3499999325000034,2.799999860000007,2544.7523689162917,slightly_acidic,moderate,Spring/Autumn,DAP + Urea,14
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,93,0.7749999806250005,1.409090845041325,1.8181817355371936,2533.8889664108833,slightly_acidic,moderate,Spring/Autumn,DAP + Urea,14
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean,95,1.0555555262345688,1.809523723356013,1.714285632653065,2379.274371031755,neutral,low,Spring/Autumn,DAP + Urea,14
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean,60,0.16216215777940116,0.35294115570934376,2.1764704602076197,2256.7577072141094,neutral,low,Spring/Autumn,DAP + Urea,14
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean,71,0.12765957175192402,0.3333333148148158,2.6111109660493907,2341.11609934206,neutral,low,Spring/Autumn,DAP + Urea,14
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,85,0.5454545330578515,1.411764622837375,2.588235141868521,2389.820280085887,neutral,moderate,Spring/Autumn,DAP + Urea,14
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,103,0.4237288063774779,1.3157894044321365,3.105262994459842,2432.470381798479,neutral,low,Spring/Autumn,DAP + Urea,14
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,109,0.57142856122449,1.523809451247169,2.6666665396825455,2428.170500858467,neutral,moderate,Spring/Autumn,DAP + Urea,14
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,71,0.1777777738271606,0.4444444197530878,2.4999998611111187,2385.8268459068563,neutral,low,Spring/Autumn,DAP + Urea,14
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,75,0.4871794746877058,1.1176469930795885,2.2941175121107342,2395.201562468648,neutral,low,Spring/Autumn,DAP + Urea,14
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,91,1.0540540255661075,2.599999826666678,2.466666502222233,2429.659323681265,neutral,moderate,Spring/Autumn,DAP + Urea,14
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,89,0.8918918677867064,1.7368420138504201,1.947368318559562,2417.1839426683987,neutral,low,Spring/Autumn,DAP + Urea,14
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,97,0.48148147256515794,1.5294116747404896,3.1764704013840936,2539.493558772073,slightly_acidic,low,Spring/Autumn,DAP + Urea,14
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,87,0.41176469780853536,1.399999906666673,3.3999997733333487,2619.015702559316,neutral,low,Spring/Autumn,DAP + Urea,14
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean,96,0.4074073998628259,1.0999999450000026,2.6999998650000068,2388.827200830782,neutral,low,Spring/Autumn,DAP + Urea,14
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,90,0.6444444301234571,1.812499886718757,2.8124998242187607,2499.976757652682,neutral,low,Spring/Autumn,DAP + Urea,14
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,65,0.09999999750000006,0.19047618140589612,1.904761814058961,2316.955667560165,neutral,low,Spring/Autumn,DAP + Urea,14
10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean,69,0.2702702629656686,0.4545454338842984,1.6818181053719041,2560.415611838741,neutral,moderate,Spring/Autumn,DAP + Urea,14
4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean,67,0.09090908884297526,0.21052630470914185,2.3157893518005603,2335.1156293212384,neutral,low,Spring/Autumn,DAP + Urea,14
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,82,0.4444444345679015,1.176470519031146,2.6470586678200783,2358.116914348811,neutral,low,Spring/Autumn,DAP + Urea,14
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,91,0.5111110997530867,0.999999956521741,1.9565216540642758,2494.6763901351824,neutral,moderate,Spring/Autumn,DAP + Urea,14
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean,94,0.5208333224826391,1.1904761337868508,2.285714176870753,2374.294263753467,slightly_acidic,moderate,Spring/Autumn,DAP + Urea,14
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,150,0.70886075052075,3.733333084444461,5.266666315555579,1863.3891090283678,neutral,moderate,Spring/Autumn,DAP + Urea,2
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,108,0.403225799947971,1.1904761337868508,2.95238081179139,1821.6778291621924,neutral,moderate,Spring/Autumn,DAP + Urea,2
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,125,0.6885245788766463,1.9090908223140535,2.7727271466942205,1636.4805859737464,neutral,moderate,Spring/Autumn,DAP + Urea,2
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,140,0.5753424578720211,1.6799999328000026,2.9199998832000045,2287.651528411702,neutral,moderate,Spring/Autumn,DAP + Urea,2
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram,120,0.7586206765755056,2.444444308641983,3.2222220432098863,1824.21950475003,neutral,moderate,Spring/Autumn,DAP + Urea,2
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,121,0.9090908925619838,3.124999804687512,3.4374997851562634,1882.6133406216807,alkaline,moderate,Spring/Autumn,DAP + Urea,2
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,128,0.486111104359568,1.666666587301591,3.42857126530613,2188.115969105612,alkaline,moderate,Spring/Autumn,DAP + Urea,2
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,114,0.4687499926757814,1.4999999250000036,3.199999840000008,2085.0491017305017,neutral,moderate,Spring/Autumn,DAP + Urea,2
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram,112,0.4218749934082032,1.2857142244897988,3.047618902494338,2255.729355166661,alkaline,moderate,Spring/Autumn,DAP + Urea,2
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,141,0.6756756665449235,2.9411762975778646,4.352940920415239,1717.1129445956942,neutral,moderate,Spring/Autumn,DAP + Urea,2
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,136,0.5342465680240196,1.6249999322916695,3.041666539930561,1569.8429656971784,neutral,moderate,Spring/Autumn,DAP + Urea,2
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,149,0.8507462559590111,2.2799999088000034,2.679999892800004,2154.8094574853203,alkaline,moderate,Spring/Autumn,DAP + Urea,2
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,134,0.8253968122952887,2.736841961218844,3.315789299168984,2021.606283025326,neutral,moderate,Spring/Autumn,DAP + Urea,2
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram,143,0.8333333207070709,2.4999998863636415,2.99999986363637,2126.581980856314,alkaline,moderate,Spring/Autumn,DAP + Urea,2
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,125,0.9107142694515309,2.8333331759259344,3.1111109382716142,1806.084784198982,neutral,moderate,Spring/Autumn,DAP + Urea,2
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,117,0.5454545371900827,2.3999998400000107,4.399999706666686,2086.369645670902,neutral,moderate,Spring/Autumn,DAP + Urea,2
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,133,1.0727272532231409,3.105262994459842,2.8947366897507005,1984.3070574692115,neutral,moderate,Spring/Autumn,DAP + Urea,2
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,131,0.8620689506539837,2.1739129489603064,2.5217390207939556,1738.4573525887579,alkaline,moderate,Spring/Autumn,DAP + Urea,2
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,120,0.46153845443786995,1.199999952000002,2.599999896000004,2124.3436227152133,alkaline,moderate,Spring/Autumn,DAP + Urea,2
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,100,0.32258063995837677,1.1111110493827194,3.4444442530864303,1908.2640527960689,neutral,moderate,Spring/Autumn,DAP + Urea,2
58,71,15,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram,144,0.8169013969450508,3.8666664088889062,4.733333017777799,1880.6484087543802,neutral,moderate,Spring/Autumn,DAP + Urea,2
25,71,24,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram,120,0.35211267109700467,1.0416666232638907,2.9583332100694495,1722.5029682949546,neutral,moderate,Spring/Autumn,DAP + Urea,2
52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,139,0.7323943558817697,3.2499997968750125,4.437499722656267,1901.4871288565282,neutral,moderate,Spring/Autumn,DAP + Urea,2
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,121,0.6349206248425298,2.222222098765439,3.499999805555566,2058.037241240235,neutral,moderate,Spring/Autumn,DAP + Urea,2
20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram,105,0.3333333277777779,0.7999999680000013,2.399999904000004,1887.9263939914783,neutral,moderate,Spring/Autumn,DAP + Urea,2
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,130,0.7868852330018815,2.285714176870753,2.9047617664399157,1868.3689433732675,neutral,moderate,Spring/Autumn,DAP + Urea,2
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,139,0.720588224697232,2.2272726260330624,3.090908950413229,1757.8936350426898,neutral,moderate,Spring/Autumn,DAP + Urea,2
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram,125,0.7741935359001043,3.199999786666681,4.133333057777796,1690.329543221097,alkaline,moderate,Spring/Autumn,DAP + Urea,2
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,115,0.4848484775022958,1.8823528304498334,3.8823527128027813,2280.8866181780977,neutral,moderate,Spring/Autumn,DAP + Urea,2
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram,106,0.3333333280423281,0.9545454111570267,2.8636362334710803,1699.8044488185335,neutral,moderate,Spring/Autumn,DAP + Urea,2
20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram,111,0.27777777391975317,1.0526315235457093,3.789473484764553,2089.812556141475,neutral,moderate,Spring/Autumn,DAP + Urea,2
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,111,0.384615378698225,1.1904761337868508,3.095237947845812,2322.7769300875393,neutral,moderate,Spring/Autumn,DAP + Urea,2
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,140,0.5256410189020382,1.9523808594104353,3.714285537414974,1521.3219412251815,neutral,moderate,Spring/Autumn,DAP + Urea,2
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,137,0.7910447643127647,3.1176468754325364,3.9411762387543385,2193.1891513122487,neutral,moderate,Spring/Autumn,DAP + Urea,2
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,120,0.6499999891666669,1.857142768707487,2.857142721088442,2219.504353000973,neutral,moderate,Spring/Autumn,DAP + Urea,2
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,118,0.32894736409279784,1.4705881487889323,4.470587972318354,2178.5553185823837,neutral,moderate,Spring/Autumn,DAP + Urea,2
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,118,0.2692307657790928,1.1052630997229946,4.105262941828266,1813.3124815242309,neutral,moderate,Spring/Autumn,DAP + Urea,2
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,134,0.949999984166667,3.352940979238766,3.5294115570934377,1781.1540024466367,alkaline,moderate,Spring/Autumn,DAP + Urea,2
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,146,0.7466666567111113,3.733333084444461,4.999999666666689,1814.0679771753903,neutral,moderate,Spring/Autumn,DAP + Urea,2
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,136,0.6805555461033952,3.2666664488889037,4.799999680000021,2140.7884873148305,neutral,moderate,Spring/Autumn,DAP + Urea,2
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram,123,0.29999999625000007,1.263157828254851,4.210526094182837,2050.382016937281,neutral,moderate,Spring/Autumn,DAP + Urea,2
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,143,0.6447368336218838,2.722222070987663,4.222221987654334,1831.579683739544,neutral,moderate,Spring/Autumn,DAP + Urea,2
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,115,0.4117646998269897,1.473684132963993,3.5789471800554113,2126.337231289338,alkaline,moderate,Spring/Autumn,DAP + Urea,2
55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram,154,0.7051281960881001,2.6190474943310718,3.714285537414974,2101.740191669512,neutral,moderate,Spring/Autumn,DAP + Urea,2
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,139,0.781249987792969,1.9999999200000032,2.559999897600004,1827.7074893078159,neutral,moderate,Spring/Autumn,DAP + Urea,2
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,133,0.4249999946875001,1.7894735900277057,4.210526094182837,1985.8582434611762,neutral,moderate,Spring/Autumn,DAP + Urea,2
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,111,0.2941176427335641,0.8695651795841226,2.956521610586017,1634.0060470653004,alkaline,moderate,Spring/Autumn,DAP + Urea,2
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,138,0.8208955101358879,3.4374997851562634,4.187499738281266,2395.600610828519,neutral,moderate,Spring/Autumn,DAP + Urea,2
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram,108,0.3285714238775511,1.533333231111118,4.666666355555576,2183.7607347985368,neutral,moderate,Spring/Autumn,DAP + Urea,2
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,142,0.7162162065376189,3.5333330977777937,4.933333004444466,1911.5823416617948,alkaline,moderate,Spring/Autumn,DAP + Urea,2
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,109,0.38805969570060156,1.6249998984375063,4.187499738281266,1976.5422467651492,neutral,moderate,Spring/Autumn,DAP + Urea,2
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,135,0.41249999484375005,1.499999931818185,3.6363634710743873,1877.557499637769,neutral,moderate,Spring/Autumn,DAP + Urea,2
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,135,0.46835442445120984,1.947368318559562,4.157894518005551,1910.1070246229608,neutral,moderate,Spring/Autumn,DAP + Urea,2
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,129,0.4399999941333334,1.571428496598643,3.571428401360552,2278.210785065411,neutral,moderate,Spring/Autumn,DAP + Urea,2
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,97,0.3999999927272729,1.0999999450000026,2.749999862500007,2375.3922306457753,neutral,moderate,Spring/Autumn,DAP + Urea,2
20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram,105,0.2941176427335641,1.176470519031146,3.999999764705896,1810.6419149351536,neutral,moderate,Spring/Autumn,DAP + Urea,2
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,131,0.6323529318771628,2.1499998925000052,3.3999998300000085,1957.3584927184836,neutral,moderate,Spring/Autumn,DAP + Urea,2
44,76,22,27.26458947,68.01232937,7.775306272000001,68.91754359,blackgram,142,0.5789473608033242,1.999999909090913,3.454545297520668,1854.3282391714738,alkaline,moderate,Spring/Autumn,DAP + Urea,2
34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram,110,0.5666666572222224,2.1249998671875083,3.7499997656250144,2014.7045578716138,neutral,moderate,Spring/Autumn,DAP + Urea,2
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,110,0.2916666626157408,1.2352940449827032,4.235293868512125,2097.953809715614,alkaline,moderate,Spring/Autumn,DAP + Urea,2
25,68,19,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram,112,0.3676470534169551,1.3157894044321365,3.5789471800554113,1889.0890558140904,neutral,moderate,Spring/Autumn,DAP + Urea,2
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,118,0.6612903119146725,2.733333151111123,4.133333057777796,1884.9627521790478,neutral,moderate,Spring/Autumn,DAP + Urea,2
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,116,0.43076922414201196,1.2173912514177716,2.8260868336483984,1756.8265128876303,neutral,moderate,Spring/Autumn,DAP + Urea,2
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,114,0.5468749914550782,2.333333177777788,4.266666382222241,1809.1521924454055,neutral,moderate,Spring/Autumn,DAP + Urea,2
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,126,0.896551708680143,3.2499997968750125,3.624999773437514,1873.5440086878803,neutral,moderate,Spring/Autumn,DAP + Urea,2
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,158,0.7733333230222224,2.3199999072000037,2.9999998800000047,1549.87498183326,neutral,moderate,Spring/Autumn,DAP + Urea,2
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,119,0.5151515073461893,1.7894735900277057,3.4736840277008403,1984.193211008872,alkaline,moderate,Spring/Autumn,DAP + Urea,2
52,70,16,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram,138,0.7428571322448981,3.2499997968750125,4.374999726562517,2242.4660454947534,alkaline,moderate,Spring/Autumn,DAP + Urea,2
